QUESTION_ID,QUESTION,ANS_LONG,IS_ON_TOPIC,ANS_SHORT
1000057673,Is Watson skynet?,"<h1 class=""topicTitle"">What is the difference between Watson and artificial intelligence?</h1> <p>Cognitive computing systems learn and interact naturally with people to extend what either humans or machines could do on their own. They help humans make better decisions by penetrating the complexity of Big Data. <a href=""http://www.youtube.com/watch?v=np1sJ08Q7lw"">http://www.youtube.com/watch?v=np1sJ08Q7lw</a>.</p>
<p>While IBM Watson uses elements of AI such as machine learning, cognitive computing represents an entirely new shift in technology.
</p>",TRUE,
1000057674,Is Watson smart?,"<h1 class=""topicTitle"">How smart are you?</h1> <p>Watson is a learning system. Just like a student, it improves with training, experience, and access to better data. While there is no quantitative measurement of how &quot;smart&quot; Watson is, a variety of organizations are finding it to be a very valuable advisor in data-intensive situations. http://www.youtube.com/watch?v=np1sJ08Q7lw.</p><span>
</span>",TRUE,
1000057675,Is Watson the learning system,"<h1 class=""topicTitle"">Watson Engagement Advisor learns over time</h1> <p>Watson learns from its interactions with customers. It becomes more confident in answering questions as usage of the system grows.
</p>",TRUE,
1000057676,Is Watson used in Government?,"<h1 class=""topicTitle"">Is Watson being used in government?</h1> <p>While there are no production-level deployments in government, there is exploration within a number government agencies focused on providing better service to citizens.</p><span>
</span>",TRUE,
1000057677,my name amit,,FALSE,
1000057678,Tell me a joke,,FALSE,
1000057679,Tell me about cognitive computing,"<h1 class=""topicTitle"">What is IBM's definition of cognitive computing?</h1> <p>Cognitive computing systems learn and interact naturally with people to extend what either humans or machines could do on their own. They help humans make better decisions by penetrating the complexity of Big Data. <a href=""http://www.youtube.com/watch?v=np1sJ08Q7lw"">http://www.youtube.com/watch?v=np1sJ08Q7lw</a>.</p><span>
</span>",TRUE,
1000057680,Tell me about the sdk,"<h1 class=""topicTitle"">IBM Watson partner enablement</h1> <p>For information about how to develop Watson solutions by using REST APIs and SDKs, see <a href=""http://www.ibm.com/smarterplanet/us/en/ibmwatson/developercloud/%2522%20%5Co%20%2522(Opens%20in%20a%20new%20tab%20or%20window)%2522%20%5Ct%20%2522_blank"">IBM Watson Developer Cloud</a>.
</p>",TRUE,
1000057681,Tell me about Watson engagement advisor,"<h1 class=""topicTitle"">What is IBM Watson Engagement Advisor</h1> <p>IBM Watson((TM)) Engagement Advisor is a configuration of the Watson platform optimized for customer assistance scenarios. It focuses on providing the best possible answers to descriptive questions. Descriptive questions call for explanations, definitions, and descriptions to help a user get the information needed to make a decision or to explore options.
</p><p>IBM Watson Engagement Advisor can also answer procedural questions, including how-to and troubleshooting questions.
</p><p>Watson Engagement Advisor includes mobile and web browser versions of a Watson Advisor user interface for users to submit questions. The Advisor is a chat window that can be integrated into an existing environment or application.
</p>",TRUE,
1000057682,Tell me about yourself,"<h1 class=""topicTitle"">What can Watson do?</h1> <p>Watson is the very embodiment of this new era of cognitive systems. It represents a new class of industry-specific analytic solutions that leverages deep content analysis and evidence-based reasoning to accelerate and improve decisions, reduce operational costs and optimize outcomes. Watson accomplishes all this based on a set of transformational technologies which leverage natural language, hypothesis generation and evidence-based learning. It combines these technologies and applies massive parallel probabilistic processing techniques to fundamentally change the way businesses look at solving problems quickly. But Watson is more than the sum of its parts; Watson is about bringing a unique combination of capabilities together in a way that's never been done before, resulting in a fundamental change in the way decisions are made.
</p>",TRUE,
1000057683,that is not my name,,FALSE,
1000057684,This is a question,,FALSE,
1000057685,This is a test,,FALSE,
1000057687,Watson are you there?,,FALSE,
1000057688,Watson as a learning system?,"<h1 class=""topicTitle"">Watson Engagement Advisor learns over time</h1> <p>Watson learns from its interactions with customers. It becomes more confident in answering questions as usage of the system grows.
</p>",TRUE,
1000057689,Weather forecast ?,,FALSE,
1000057690,What are common use cases?,"<h1 class=""topicTitle"">What is the most common use case?</h1> <p>IBM Watson is best suited for data-intensive industries that: 1) Require the analysis of a high volumes of information; 2) Benefit from the speed of a response to a question or input provided; 3) Desire to systematically learn with every outcome or action taken, getting smarter with each iteration; 4) Have critical questions that require decision support with prioritized recommendations and evidence. The most frequent use case so far has been helping improve customer service.
</p>",TRUE,
1000057692,What are the algorithms used by Watson?,"<h1 class=""topicTitle"">Question answering components</h1> <p>Components in the IBM Watson processing pipeline provide services to analyze questions and generate, score, and return answers.
</p><p>IBM Watson is based on a highly parallel architecture that is evidence-based and employs probabilistic concepts throughout. It is based on the Unstructured Information Management Architecture (UIMA), which forms its component and flow models. It is a UIMA aggregate analysis engine that includes many levels of nested analysis engines.
</p><p>Each analysis engine is an ordered collection of UIMA annotators. Annotators extract and analyze structured information from unstructured data. They can read data and add to it for other annotators to use as input or analysis. A pipeline consists of a set of annotators, each of which performs a kind of analysis.
</p>",TRUE,
